Zdjęcie satelitarne spoglądające na ziemię.	A satellite picture looking down at the earth.	Zdjęcie satelitarne Ziemii.	4.5
Każdy, kogo to uderzy, czuje nagły przypływ ciepła i po prostu chce zejść z drogi.	And anybody who is hit with this feels this sudden burst of heat and just wants to get out of the way.	Każdy ktokolwiek zostanie nimi porażony poczuje nagłe uderzenie gorąca i zechce się od razu usunąć z drogi.	4.25
Z drugiej strony konserwatyści opowiadają się za instytucjami i tradycjami.	Conservatives on the other hand speak for institutions and traditions.	Z drugiej strony konserwatyści opowiadają się za instytucjami i tradycjami.	4.666666667
Ale zawsze istnieje złudzenie, że jeśli kupisz tę lampę, będziesz żył w świecie bez przewodów.	But there is always this illusion that if you buy this lamp you will live in a world without cords.	Ale zazwyczaj wierzy się w tą iluzję że jeśli kupi się tą lampę będzie się żyło w świecie bez kabli.	4.5
Znajdziemy to w każdym kraju, na który patrzymy.	We find this in every country we look at.	Tak jest dla każdego badanego kraju.	3.916666667
Badamy tę rzecz, którą nazywają kinetochorem, od ponad stu lat intensywnymi badaniami i wciąż dopiero zaczynamy odkrywać, o co w tym wszystkim chodzi.	We have been studying this thing they call the kinetochore for over a hundred years with intense study and we are still just beginning to discover what it is all about.	Badamy tak zwane kinetochory intensywnie od ponad stu lat i dopiero zaczynamy odkrywać co to jest.	4.25
Wyjdź z moralnej matrycy, po prostu spróbuj postrzegać to jako rozgrywającą się walkę, w której wszyscy myślą, że mają rację i przynajmniej każdy ma jakieś powody, nawet jeśli się z nimi nie zgadzasz, każdy ma jakieś powody dla tego, co robią.	Step out of the moral matrix just try to see it as a struggle playing out in which everybody does think they are right and everybody at least has some reasons even if you disagree with them everybody has some reasons for what they are doing.	Wystąpcie z moralnego matriksu dobrze jest o tym myśleć jak o konflikcie w którym wszyscy myślą że mają rację wszyscy mają swoje pobudki nawet jeśli się z nimi nie zgadzamy. Wszyscy mają powody by robić to co robią. Wystąpcie.	4.166666667
I znowu nie możemy się tego dowiedzieć, ale jest jasne, że musiała pojawić się nowa forma bogactwa.	And again we have no way of knowing but it is clear that a new form of wealth must have emerged.	I raz jeszcze nie mamy sposobu poznania ale jasne jest że pojawia się nowa forma bogactwa.	3.916666667
Chciałbym podzielić się jedną krótką winietą.	And I would like to share one short vignette.	Posłuchajcie tego.	4.666666667
Czerwoni Khmerzy nie wierzyli w pieniądze.	The Khmer Rouge didn not believe in money.	Czerwoni Khmerzy nie wierzyli w wartość pieniędzy	4.5
Natomiast jeśli uważa, że ​​proszek był trucizną, mimo że jest to naprawdę cukier, to teraz ludzie mówią, że zasługuje na dużą winę, mimo że to, co wydarzyło się w prawdziwym świecie, było dokładnie takie samo.	Whereas if she thinks the powder was poison even though it is really sugar now people say she deserves a lot of blame even though what happened in the real world was exactly the same.	Jeśli uważa proszek za truciznę nawet jeśli to cukier uważa się jej postępowanie za naganne choć następstwa niczym się nie różnią.	4.083333333
Teraz Elinor Ostrom, politolog w 1990 roku, zadała interesujące pytanie, które powinien zadać każdy dobry naukowiec, ponieważ jest prawdą, że ludzie zawsze będą rabować dobra wspólne.	Now Elinor Ostrom a political scientist in 1990 asked the interesting question that any good scientist should ask which is is it really true that humans will always despoil commons.	Teraz Eleanor Ostrom politolog w 1990 zadała interesujące pytanie które każdy dobry naukowiec powinien zadać które brzmi czy prawdą jest że ludzie będą zawsze profanować dobra wspólne?	3.583333333
Rebecca Saxe To, jak się czytamy, to umysły.	Rebecca Saxe How we read each other is minds.	Rebecca Saxe W jaki sposób umysł dokonuje sądów moralnych.	3.25
Oczywiście rozwój nie kończy się na piątej.	Now of course development doesn not end at five.	Rzecz jasna rozwój nie kończy się w wieku 5 lat.	4.166666667
I wolność od prześladowań ze strony Czerwonych Khmerów.	And freedom from persecution from the Khmer Rouge.	I wolność od prześladowań Czerwonych Khmerów.	4.25
Więzień jest dylematem to w rzeczywistości historia nałożona na matematyczną matrycę, która wyszła z teorii gier we wczesnych latach myślenia o wojnie nuklearnej dwóch graczy, którzy nie mogli sobie ufać.	The prisoner is dilemma is actually a story that is overlaid on a mathematical matrix that came out of the game theory in the early years of thinking about nuclear war two players who couldn not trust each other.	Dylemat więźnia jest właściwie historią bazującą na matematycznej macierzy która powstała z Teorii Gier we wczesnych latach przemyśleń na temat wojny nuklearnej dwóch graczy którzy nie mogli sobie ufać.	3.916666667
Zatem moim zadaniem w dziedzinie neuronauki poznawczej jest trzymanie się tych idei po jednym w każdej ręce.	So the job of my field of cognitive neuroscience is to stand with these ideas one in each hand.	Zadaniem mojej dziedziny neurobiologii kognitywnej jest porównanie tych idei jest porównanie tych idei	4.333333333
Tym razem zmieniła się tekstura bębnów.	The texture changed in the drums this time.	Perkusja też zabrzmiała inaczej.	4.666666667
Chcę to zatrzymać na chwilę, ponieważ film jest bardzo kiepsko nakręcony.	I want to stop it for a second because the movie is very badly made.	Zatrzymamy się na chwilę bo to nienajlepsze nagranie.	4.333333333
A jeśli ta osoba przerwie, te dwie głowy mogą się odwrócić.	And then if that person interrupts then those two heads may turn.	A jeśli tamta osoba im przerwie te głowy mogą zwrócić się do niej.	4.25
Edukacja synteza mądrości i wiedzy jest środkiem do dążenia do doskonalszego, bardziej świadomego, szlachetniejszego i bardziej sprawiedliwego społeczeństwa.	Education the synthesis of wisdom and knowledge is the means to strive for a more perfect more aware more noble and more just society.	Jako synteza mądrości i wiedzi edukacja jest tym co pozwala dążyć do osiągnięcia doskonalszego bardziej świadomego szlachetnego i sprawiedliwego społeczeństwa.	4.416666667
Wylęgły się w Indiach.	They hatched out in India.	Wykluły się w Indiach.	4.75
Będą to pewne proste cechy projektowe, a także niektóre cechy, jeśli zechcesz inteligencji interakcji.	And these will be some simple design qualities and they will also be some qualities of if you will the intelligence of interaction.	Ulepszenia takie dotyczą cech konstrukcyjnych ale także czegoś co nazwę inteligencją interakcji . ale także czegoś co nazwę inteligencją interakcji .	4.083333333
Powrót do Yad Vashem trzy lata temu Po tym, jak ten cały epizod się rozpoczął, Yad Vashem zdecydował się całkowicie przebudować muzeum historyczne, ponieważ teraz w Waszyngtonie powstało Muzeum Holokaustu w Waszyngtonie, które jest o wiele bardziej obszerne pod względem informacji.	Back to Yad Vashem three years ago After all this episode began Yad Vashem decided to rebuild completely the historic museum because now Washington was built the Holocaust Museum in Washington and that museum is so much more comprehensive in terms of information.	Wracamy do Yad Vashem 3 lata temu. Gdy zaczęła się ta historia Yad Vashem zdecydowało kompletnie przebudować muzeum ponieważ gotowe było już Muzeum Holokaustu w Waszyngtonie dużo bardziej szczegółowe jeśli chodzi o informacje.	4.25
Wydobywa się tu z oceanu i jest ciągnięty w kierunku Indii.	It comes off the ocean here and is drawn up towards India.	Napływa ku Indiom stąd z południowego zachodu.	4.333333333
Teraz monsun, rdzeń słowa monsun pochodzi od słowa pora roku.	Now monsoon the root of the word monsoon comes from the word season.	To określenie pochodzi od słowa znaczącego pora roku .	4.5
Ci z was z północnych Indii będą z tym zaznajomieni.	Those of you from northern India will be familiar with this.	znane w północnych Indiach.	4.416666667
Jest pełen wszelkiego rodzaju żyroskopów i kół pasowych, gadżetów i łożysk kulkowych, które nie działają tak dobrze, jak powinny w ogniu bitwy.	It is full of all kinds of gyroscopes and pulleys and gadgets and ball bearings and they don not work as well as they ought to in the heat of battle.	Jest w nim pełno żyroskopów rolek urządzeń i łożysk które nie funkcjonują najlepiej w ogniu walki.	4.166666667
Dziękuję Ci.	Thank you.	Dziękuję.	4.833333333
To było niezwykłe.	It was extraordinary.	To było wyjątkowe.	4.583333333
Jesteśmy gotowi poświęcić 15 lat na naukę.	We are ready to spend 15 years achieving education.	Jesteśmy gotowi spędzić 15 lat na zdobycie wiedzy.	4.416666667
Jeśli posadzisz faceta na krześle z całym tego rodzaju aparaturą mierzącą twoją fizjologię i jest taka bomba, która wybucha, to jest to tak instynktowna reakcja, że ​​za 20 lat nie widzieli nikogo, kto nie skoczy.	If you sit a guy on a chair with all this kind of apparatus measuring your physiology and there is kind of a bomb that goes off it is so instinctive response that in 20 years they never saw anyone who will not jump.	Kiedy facet z różnymi przyrządami mierzącymi fizjologię usłyszy coś jak wybuch bomby reaguje instynktownie. W ciągu 20 lat nie widzieli nikogo kto by nie podskoczył.	3.916666667
To lepsze niż świecący kurczak.	That is better than a glowing chicken.	To lepsze od świecącego kurczaka.	4.666666667
I znowu może to być coś, co nie jest czymś, co promieniuje na zewnątrz.	And also again it can also it is something that you it is not something that is radiating outside.	Po za tym przyjemność nie emanuje na zewnątrz.	4
Chodzi mi o to, że prawdopodobnie widziałeś te nagłówki. To Catherine Casey, która jest pierwszym boomerem, który faktycznie uzyskał ubezpieczenie społeczne.	I mean you probably saw these headlines This is Catherine Casey who is the first boomer to actually get Social Security.	Prawdopodobnie widzieliście te nagłówki. To jest Catherine Casey która jest pierwszą osobą z wyżu która dostała świadczenie socjalne.	4.5
I sprawia, że ​​ta rzecz jest skomplikowana.	And he makes this complicated thing.	Norden buduje maszynę	4.083333333
Myślimy, że gdybyśmy mogli zebrać to i to wszystko warunki coś, co powiemy Wszystko, aby być szczęśliwym, aby mieć wszystko, aby być szczęśliwym.	We think that if we could gather this and that all the conditions something that we say Everything to be happy to have everything to be happy.	Sądzimy że jeśli uzbieramy to i owo spełnimy warunki. Mówimy wszystko co potrzebne do szczęścia. Mieć wszystko potrzebne do szczęścia.	3.333333333
Możesz zrobić wszystko.	You can kind of do anything.	Możesz zrobić wszystko.	4.25
To nie jest zwierzę, którego rysujemy lub w ogóle rysujemy.	It is not an animal we draw cartoons of or draw at all.	Nie jest to zwierzę do kreskówek czy w ogóle do rysowania.	3.916666667
A z drugiej strony, jeśli mają na to ochotę i nie zamierzają tego robić w każdym przypadku, ale w wielu z nich chcą faktycznie sprzedać to dzieło jako sposób na zapewnienie sobie środków do życia.	And then the second one is if they feel like it and they are not going to do it in every case but in many they are they want to actually be able to sell that creation as a way of providing for their own livelihood.	Natomiast drugi to nie w każdym przypadku ale w wielu możliwość sprzedaży produktów własnej wyobraźni w sensie zarobkowym.	4.083333333
